# Program:featureCounts v1.6.0; Command:"featureCounts" "-T" "3" "-t" "gene" "-g" "ID" "-a" "../Reference_Data/PlasmoDB-41_Pfalciparum3D7.gff" "-o" "vehicle_drug_feature_counts.txt" "-p" "vehicle_rep1.bam" "vehicle_rep2.bam" "drug_rep1.bam" "drug_rep2.bam" 
Geneid	Chr	Start	End	Strand	Length	vehicle_rep1.bam	vehicle_rep2.bam	drug_rep1.bam	drug_rep2.bam
PF3D7_1207300	Pf3D7_12_v3	343326	344361	-	1036	3	2	1	2
PF3D7_0218600	Pf3D7_02_v3	755418	762560	+	7143	280	176	249	320
PF3D7_0705500	Pf3D7_07_v3	270022	278706	-	8685	386	308	298	410
PF3D7_1004500	Pf3D7_10_v3	213986	214594	-	609	42	17	55	47
PF3D7_0419500	Pf3D7_04_v3	866501	868111	-	1611	60	54	36	50
PF3D7_1465400	Pf3D7_14_v3	2646603	2647033	-	431	48	85	24	43
PF3D7_0909400	Pf3D7_09_v3	424171	428106	+	3936	386	327	419	489
PF3D7_0704400	Pf3D7_07_v3	204718	207750	+	3033	132	115	93	152
PF3D7_0713800	Pf3D7_07_v3	624379	625300	-	922	89	100	61	78
PF3D7_1128900	Pf3D7_11_v3	1118249	1120685	+	2437	117	106	95	112
PF3D7_1223700	Pf3D7_12_v3	968980	970073	+	1094	2185	2571	1931	2027
PF3D7_0528000	Pf3D7_05_v3	1156205	1156579	-	375	280	352	156	153
PF3D7_1008500	Pf3D7_10_v3	351703	355593	+	3891	100	100	178	222
PF3D7_1231800	Pf3D7_12_v3	1314696	1320170	+	5475	113	65	109	154
PF3D7_0724200	Pf3D7_07_v3	1019384	1020667	-	1284	110	137	85	101
PF3D7_0708300	Pf3D7_07_v3	378031	379305	+	1275	69	57	139	170
PF3D7_1202000	Pf3D7_12_v3	109247	112758	-	3512	25	18	32	48
PF3D7_0530200	Pf3D7_05_v3	1229077	1230651	-	1575	209	249	203	191
PF3D7_0808200	Pf3D7_08_v3	416344	418065	-	1722	38	79	134	125
PF3D7_1420200	Pf3D7_14_v3	838927	842664	-	3738	56	58	49	78
PF3D7_1236700	Pf3D7_12_v3	1529821	1531347	-	1527	238	306	289	367
PF3D7_0923100	Pf3D7_09_v3	941830	942498	-	669	7	9	8	9
PF3D7_0205900	Pf3D7_02_v3	235237	238816	+	3580	2310	2601	1812	1897
PF3D7_1319400	Pf3D7_13_v3	801712	806029	+	4318	744	811	815	1086
PF3D7_1435800	Pf3D7_14_v3	1452604	1454118	+	1515	40	43	246	261
PF3D7_0209300	Pf3D7_02_v3	387273	388151	+	879	250	317	143	136
PF3D7_1355700	Pf3D7_13_v3	2206592	2210458	-	3867	468	441	146	211
PF3D7_1468200	Pf3D7_14_v3	2802508	2803188	+	681	77	67	162	190
PF3D7_0918900	Pf3D7_09_v3	777558	780749	+	3192	241	197	417	542
PF3D7_0713600	Pf3D7_07_v3	617933	620867	+	2935	90	62	66	69
PF3D7_0101000	Pf3D7_01_v3	65817	66989	-	1173	2	0	1	2
PF3D7_1200300	Pf3D7_12_v3	30078	31261	-	1184	0	0	1	0
PF3D7_0913300	Pf3D7_09_v3	576960	579026	-	2067	153	171	119	136
PF3D7_0619600	Pf3D7_06_v3	825157	827772	+	2616	42	20	20	25
PF3D7_1371900	Pf3D7_13_v3	2829856	2830669	+	814	54	53	75	126
PF3D7_0216100	Pf3D7_02_v3	664984	668532	-	3549	63	62	32	40
PF3D7_1455000	Pf3D7_14_v3	2247245	2249750	-	2506	1	2	11	21
PF3D7_1147700	Pf3D7_11_v3	1897204	1897884	+	681	230	352	380	416
PF3D7_1143500	Pf3D7_11_v3	1737256	1740029	-	2774	112	124	55	74
PF3D7_0831300	Pf3D7_08_v3	1339659	1342306	+	2648	43	27	62	71
PF3D7_0418900	Pf3D7_04_v3	847231	849059	+	1829	97	84	162	202
PF3D7_1227200	Pf3D7_12_v3	1098129	1104223	+	6095	74	63	87	75
PF3D7_0100700	Pf3D7_01_v3	56690	56893	-	204	0	0	0	0
PF3D7_0315100	Pf3D7_03_v3	612739	613422	-	684	264	387	251	289
PF3D7_1010200	Pf3D7_10_v3	405017	410536	-	5520	149	114	81	140
PF3D7_1008000	Pf3D7_10_v3	321011	328150	+	7140	306	247	247	297
PF3D7_1367900	Pf3D7_13_v3	2706499	2708442	+	1944	4	2	0	2
PF3D7_1039400	Pf3D7_10_v3	1587152	1588498	-	1347	0	0	0	0
PF3D7_1138200	Pf3D7_11_v3	1498208	1498969	+	762	69	115	59	40
PF3D7_1406000	Pf3D7_14_v3	210300	210960	+	661	102	131	93	94
PF3D7_1022000	Pf3D7_10_v3	919772	924213	+	4442	158	143	135	188
PF3D7_0923200	Pf3D7_09_v3	944126	946468	+	2343	180	129	144	208
PF3D7_0522600	Pf3D7_05_v3	940249	941700	+	1452	42	41	51	46
PF3D7_0726200	Pf3D7_07_v3	1100134	1102967	+	2834	2	5	57	107
PF3D7_1213300	Pf3D7_12_v3	578470	578917	-	448	0	0	0	1
PF3D7_1303000	Pf3D7_13_v3	158144	158778	+	635	205	195	105	114
PF3D7_0626840	Pf3D7_06_v3	1080331	1080559	+	229	0	0	0	0
PF3D7_1414100	Pf3D7_14_v3	560093	562324	+	2232	74	97	53	64
PF3D7_0817200	Pf3D7_08_v3	777257	779647	-	2391	57	69	57	59
PF3D7_0719200	Pf3D7_07_v3	841108	842830	+	1723	21	48	21	34
PF3D7_1328900	Pf3D7_13_v3	1215925	1217118	-	1194	76	59	35	35
PF3D7_0412200	Pf3D7_04_v3	541811	542809	-	999	18	18	11	22
PF3D7_1433500	Pf3D7_14_v3	1332363	1337301	-	4939	389	355	519	626
PF3D7_0113400	Pf3D7_01_v3	508252	509748	-	1497	1	1	133	147
PF3D7_1241000	Pf3D7_12_v3	1745289	1745423	-	135	0	1	2	1
PF3D7_1331100	Pf3D7_13_v3	1299906	1305294	-	5389	126	116	130	151
PF3D7_0314000	Pf3D7_03_v3	567247	568850	+	1604	261	307	334	297
PF3D7_0613500	Pf3D7_06_v3	548280	552371	-	4092	117	108	66	76
PF3D7_1005700	Pf3D7_10_v3	247495	249940	-	2446	28	17	8	12
PF3D7_1228800	Pf3D7_12_v3	1169557	1179186	-	9630	786	505	764	901
PF3D7_0708200	Pf3D7_07_v3	374243	377393	-	3151	4	1	12	19
PF3D7_0222100	Pf3D7_02_v3	878468	879251	-	784	91	55	41	97
PF3D7_0318600	Pf3D7_03_v3	783112	786165	-	3054	74	75	76	109
PF3D7_1014500	Pf3D7_10_v3	576579	580478	+	3900	19	18	17	25
PF3D7_0923700	Pf3D7_09_v3	960181	961390	-	1210	3	19	5	6
PF3D7_1420600	Pf3D7_14_v3	854094	855963	-	1870	361	532	425	423
PF3D7_1226300	Pf3D7_12_v3	1065796	1066683	+	888	889	893	913	962
PF3D7_1357400	Pf3D7_13_v3	2276521	2280060	+	3540	93	55	101	130
PF3D7_API02100	Pf3D7_API_v3	5162	5548	+	387	0	0	0	0
PF3D7_1120600	Pf3D7_11_v3	775233	783639	-	8407	53	31	29	32
PF3D7_0203900	Pf3D7_02_v3	176567	178300	+	1734	92	49	76	117
PF3D7_1338500	Pf3D7_13_v3	1554199	1556364	+	2166	12	14	6	6
PF3D7_0105700	Pf3D7_01_v3	238666	247857	+	9192	91	46	125	169
PF3D7_0530300	Pf3D7_05_v3	1233401	1238086	+	4686	74	82	60	68
PF3D7_1009000	Pf3D7_10_v3	371293	372117	+	825	156	158	94	93
PF3D7_1114400	Pf3D7_11_v3	547383	549296	-	1914	39	27	31	29
PF3D7_0309000	Pf3D7_03_v3	384375	386879	+	2505	128	129	83	89
PF3D7_1313900	Pf3D7_13_v3	600666	601868	-	1203	11	16	11	17
PF3D7_0729500	Pf3D7_07_v3	1255371	1257653	+	2283	211	163	202	250
PF3D7_1222400	Pf3D7_12_v3	890581	898257	+	7677	208	130	166	193
PF3D7_0515200	Pf3D7_05_v3	627298	627961	+	664	6	6	9	6
PF3D7_0510100	Pf3D7_05_v3	422746	430353	-	7608	355	215	391	486
PF3D7_1022400	Pf3D7_10_v3	939938	942234	-	2297	814	834	634	815
PF3D7_1139600	Pf3D7_11_v3	1580594	1582483	+	1890	11	8	2	7
PF3D7_0213700	Pf3D7_02_v3	557048	557696	+	649	62	55	95	105
PF3D7_1443300	Pf3D7_14_v3	1776010	1776662	+	653	215	237	155	158
PF3D7_0308000	Pf3D7_03_v3	353549	355045	+	1497	338	405	398	410
PF3D7_0503300	Pf3D7_05_v3	135004	135930	-	927	324	330	213	282
PF3D7_1220600	Pf3D7_12_v3	820586	822198	+	1613	73	88	87	93
PF3D7_1466200	Pf3D7_14_v3	2694813	2704049	-	9237	76	45	176	260
PF3D7_1311400	Pf3D7_13_v3	487511	488824	+	1314	636	779	869	787
PF3D7_1465700	Pf3D7_14_v3	2658255	2660911	-	2657	7	2	7	9
PF3D7_0416700	Pf3D7_04_v3	727710	727979	-	270	163	260	82	61
PF3D7_0805800	Pf3D7_08_v3	322367	323677	-	1311	1	0	0	1
PF3D7_0520200	Pf3D7_05_v3	835314	837407	-	2094	143	100	71	89
PF3D7_0924400	Pf3D7_09_v3	988977	992915	+	3939	323	255	368	408
PF3D7_0516600	Pf3D7_05_v3	686810	691642	-	4833	96	116	137	178
PF3D7_0215300	Pf3D7_02_v3	628642	631308	-	2667	5	8	140	182
PF3D7_0305100	Pf3D7_03_v3	236334	248270	-	11937	162	115	103	166
PF3D7_0314400	Pf3D7_03_v3	579539	580465	-	927	85	139	265	325
PF3D7_0729000	Pf3D7_07_v3	1235699	1236707	+	1009	69	118	54	57
PF3D7_0518600	Pf3D7_05_v3	769310	773140	+	3831	280	297	428	468
PF3D7_0800800	Pf3D7_08_v3	79823	80642	+	820	12	4	13	27
PF3D7_0813400	Pf3D7_08_v3	658493	662095	-	3603	805	666	600	669
PF3D7_0414100	Pf3D7_04_v3	634029	638905	-	4877	24	13	3	9
PF3D7_1332400	Pf3D7_13_v3	1337117	1339693	-	2577	188	155	86	67
PF3D7_0114900	Pf3D7_01_v3	572135	572853	-	719	0	0	0	0
PF3D7_0209900	Pf3D7_02_v3	407900	408438	+	539	0	2	0	0
PF3D7_1467000	Pf3D7_14_v3	2742387	2745257	+	2871	47	49	30	23
PF3D7_1462800	Pf3D7_14_v3	2559098	2560347	+	1250	42634	34913	27022	28278
mal_rna_17	Pf_M76611	5577	5771	-	195	198	228	399	407
PF3D7_0408400	Pf3D7_04_v3	406233	407909	-	1677	51	58	55	52
PF3D7_0323600	Pf3D7_03_v3	988631	990882	+	2252	69	47	69	90
PF3D7_1452100	Pf3D7_14_v3	2141662	2142678	+	1017	8	2	2	2
PF3D7_1001100	Pf3D7_10_v3	67807	68961	-	1155	27	33	30	39
PF3D7_1206700	Pf3D7_12_v3	301129	302826	-	1698	986	809	861	1098
PF3D7_0208800	Pf3D7_02_v3	359142	359849	+	708	58	101	55	57
PF3D7_1342700	Pf3D7_13_v3	1677540	1677917	-	378	57	103	83	85
PF3D7_1146100	Pf3D7_11_v3	1824148	1825579	-	1432	5	16	6	6
PF3D7_1218100	Pf3D7_12_v3	706227	708196	+	1970	4	6	21	16
PF3D7_0418400	Pf3D7_04_v3	829963	830594	+	632	63	97	52	45
PF3D7_1255200	Pf3D7_12_v3	2241271	2248962	-	7692	10	6	3	0
PF3D7_1107500	Pf3D7_11_v3	320128	321205	-	1078	87	118	130	130
PF3D7_1362600	Pf3D7_13_v3	2506148	2507214	+	1067	7	19	15	15
PF3D7_0418500	Pf3D7_04_v3	830989	832428	-	1440	186	208	198	228
PF3D7_0625100	Pf3D7_06_v3	1023015	1024214	+	1200	6	16	1	2
PF3D7_1031500	Pf3D7_10_v3	1270528	1274144	+	3617	370	481	326	406
PF3D7_1314300	Pf3D7_13_v3	619131	620525	-	1395	133	99	87	107
PF3D7_1448200	Pf3D7_14_v3	1966245	1971618	-	5374	1	12	1	5
PF3D7_0726300	Pf3D7_07_v3	1104156	1108364	+	4209	22	40	34	29
PF3D7_1457400	Pf3D7_14_v3	2350985	2360152	+	9168	78	48	52	72
PF3D7_1345900	Pf3D7_13_v3	1835511	1836799	-	1289	263	331	226	257
PF3D7_0930600	Pf3D7_09_v3	1218393	1221000	-	2608	121	80	103	117
PF3D7_0613300	Pf3D7_06_v3	540077	544798	-	4722	42	36	15	31
PF3D7_1306000	Pf3D7_13_v3	283475	287500	+	4026	25	19	18	30
PF3D7_1423100	Pf3D7_14_v3	929503	931281	+	1779	39	53	41	60
PF3D7_1144100	Pf3D7_11_v3	1756557	1757182	-	626	118	189	73	80
PF3D7_0823700	Pf3D7_08_v3	1041832	1042327	-	496	79	108	52	54
PF3D7_0110100	Pf3D7_01_v3	389261	392065	-	2805	82	66	108	115
PF3D7_0801700	Pf3D7_08_v3	112299	117877	+	5579	283	264	327	399
PF3D7_0818600	Pf3D7_08_v3	845253	847380	-	2128	38	97	175	175
PF3D7_1113200	Pf3D7_11_v3	517311	517985	+	675	83	145	36	36
PF3D7_0802100	Pf3D7_08_v3	151808	159668	-	7861	189	158	304	388
PF3D7_0936500	Pf3D7_09_v3	1443854	1444847	-	994	0	0	0	0
PF3D7_0905700	Pf3D7_09_v3	284200	286640	-	2441	214	328	250	216
PF3D7_0617800	Pf3D7_06_v3	748416	748814	-	399	462	635	1542	1716
PF3D7_0603900	Pf3D7_06_v3	161254	162381	-	1128	14	8	12	6
PF3D7_1339700	Pf3D7_13_v3	1590510	1596320	-	5811	205	189	239	265
PF3D7_0522000	Pf3D7_05_v3	896018	896940	+	923	150	151	165	156
PF3D7_0815600	Pf3D7_08_v3	729917	732187	-	2271	859	900	742	820
PF3D7_0206300	Pf3D7_02_v3	252394	262443	+	10050	112	65	253	311
PF3D7_1015500	Pf3D7_10_v3	624048	625895	-	1848	40	36	39	44
PF3D7_1476100	Pf3D7_14_v3	3131104	3131637	+	534	3	1	4	2
PF3D7_1133700	Pf3D7_11_v3	1302173	1305987	+	3815	72	57	382	524
PF3D7_0410100	Pf3D7_04_v3	469218	469299	+	82	0	0	1	0
PF3D7_1434300	Pf3D7_14_v3	1372903	1374597	+	1695	952	709	1159	1594
malmito_rna_LSUG	Pf_M76611	283	389	-	107	2	8	3	2
PF3D7_1454600	Pf3D7_14_v3	2239538	2240227	-	690	100	150	217	253
PF3D7_1367700	Pf3D7_13_v3	2695655	2699881	+	4227	456	334	305	396
PF3D7_0622500	Pf3D7_06_v3	912406	913710	-	1305	46	63	73	92
PF3D7_1040400	Pf3D7_10_v3	1612530	1613735	+	1206	1	0	0	0
PF3D7_1460300	Pf3D7_14_v3	2459214	2459964	-	751	733	934	406	439
PF3D7_1122900	Pf3D7_11_v3	878969	895273	+	16305	4	8	11	7
PF3D7_1126800	Pf3D7_11_v3	1049921	1052665	+	2745	9	11	13	13
malmito_rna_LSUC	Pf_M76611	204	225	-	22	0	0	0	0
PF3D7_1212800	Pf3D7_12_v3	565966	566931	+	966	179	206	292	302
PF3D7_1418000	Pf3D7_14_v3	759360	761422	-	2063	306	439	482	502
PF3D7_1361100	Pf3D7_13_v3	2450461	2453760	+	3300	1366	1532	1526	1655
PF3D7_0516100	Pf3D7_05_v3	667486	674861	+	7376	105	96	45	38
PF3D7_1234600	Pf3D7_12_v3	1441736	1445128	-	3393	162	117	76	72
PF3D7_1461600	Pf3D7_14_v3	2498047	2500384	-	2338	318	297	623	710
PF3D7_0921000	Pf3D7_09_v3	857587	858829	-	1243	415	395	214	250
PF3D7_1443500	Pf3D7_14_v3	1780992	1783580	-	2589	66	58	46	68
PF3D7_0918300	Pf3D7_09_v3	751358	752422	-	1065	499	586	276	299
PF3D7_0711100	Pf3D7_07_v3	492519	493232	-	714	23	57	53	56
PF3D7_0713700	Pf3D7_07_v3	621463	623521	-	2059	253	377	215	266
PF3D7_1462900	Pf3D7_14_v3	2561069	2563492	-	2424	29	40	24	26
PF3D7_0411400	Pf3D7_04_v3	513154	517068	-	3915	92	72	53	91
PF3D7_0820200	Pf3D7_08_v3	912264	914249	-	1986	282	244	309	322
PF3D7_1012000	Pf3D7_10_v3	463493	467006	+	3514	427	516	558	545
PF3D7_API03000	Pf3D7_API_v3	9660	9896	+	237	0	0	0	0
PF3D7_1230500	Pf3D7_12_v3	1253973	1255481	-	1509	75	26	28	35
PF3D7_1140400	Pf3D7_11_v3	1608006	1608609	+	604	202	235	326	284
PF3D7_0820300	Pf3D7_08_v3	919055	920896	+	1842	94	94	94	109
PF3D7_1301000	Pf3D7_13_v3	65548	66816	-	1269	0	0	0	0
PF3D7_0921700	Pf3D7_09_v3	883515	885592	-	2078	221	313	315	332
PF3D7_1333800	Pf3D7_13_v3	1382631	1383335	+	705	205	223	173	215
PF3D7_1422500	Pf3D7_14_v3	906620	908892	+	2273	97	121	88	71
PF3D7_0400700	Pf3D7_04_v3	63104	64476	-	1373	0	0	0	0
PF3D7_0220700	Pf3D7_02_v3	833805	834688	+	884	16	13	29	40
PF3D7_1214900	Pf3D7_12_v3	618764	620111	+	1348	471	742	354	376
PF3D7_0529100	Pf3D7_05_v3	1191000	1191682	-	683	34	41	18	12
PF3D7_0400300	Pf3D7_04_v3	42032	43374	-	1343	0	1	0	1
PF3D7_0630700	Pf3D7_06_v3	1285058	1287031	+	1974	14	29	31	39
PF3D7_0512700	Pf3D7_05_v3	546734	547579	-	846	358	345	155	142
PF3D7_1404800	Pf3D7_14_v3	163990	166854	-	2865	76	37	201	284
PF3D7_1441300	Pf3D7_14_v3	1681791	1689157	+	7367	29	23	9	13
PF3D7_1236200	Pf3D7_12_v3	1512200	1516516	-	4317	60	61	484	674
PF3D7_1308400	Pf3D7_13_v3	373487	392072	-	18586	229	126	151	187
PF3D7_1451000	Pf3D7_14_v3	2085105	2087519	-	2415	43	41	161	167
PF3D7_1135100	Pf3D7_11_v3	1374592	1376661	-	2070	233	319	532	591
PF3D7_1033900	Pf3D7_10_v3	1354454	1355571	-	1118	194	224	334	293
PF3D7_0514000	Pf3D7_05_v3	588921	590769	-	1849	15	57	28	33
PF3D7_1038000	Pf3D7_10_v3	1505835	1506896	+	1062	3575	4502	2903	2904
PF3D7_1371200	Pf3D7_13_v3	2802527	2802686	+	160	0	0	0	0
PF3D7_1405000	Pf3D7_14_v3	172237	174911	+	2675	102	159	97	103
PF3D7_0727400	Pf3D7_07_v3	1162710	1163831	+	1122	1259	1807	955	884
PF3D7_0610200	Pf3D7_06_v3	437663	440545	-	2883	235	187	280	312
PF3D7_0728800	Pf3D7_07_v3	1230589	1232180	+	1592	182	153	127	159
PF3D7_0924700	Pf3D7_09_v3	1006773	1008542	+	1770	160	171	243	246
PF3D7_0423800	Pf3D7_04_v3	1076347	1077534	+	1188	46	42	84	81
PF3D7_0512450	Pf3D7_05_v3	537499	539282	+	1784	0	1	0	0
PF3D7_0723200	Pf3D7_07_v3	972658	974272	+	1615	4	14	6	4
PF3D7_1420000	Pf3D7_14_v3	828904	830773	-	1870	697	679	831	983
PF3D7_1447000	Pf3D7_14_v3	1929931	1931379	+	1449	3645	3261	2905	3051
PF3D7_1477800	Pf3D7_14_v3	3207627	3207899	+	273	1	2	17	22
PF3D7_1468400	Pf3D7_14_v3	2809478	2812066	+	2589	37	39	65	81
PF3D7_1354100	Pf3D7_13_v3	2158129	2159199	-	1071	8	7	15	20
PF3D7_0714400	Pf3D7_07_v3	662284	663407	-	1124	47	24	11	14
PF3D7_0827200	Pf3D7_08_v3	1177310	1180324	+	3015	5	6	8	10
PF3D7_1435900	Pf3D7_14_v3	1454555	1455496	-	942	49	53	11	18
PF3D7_0612900	Pf3D7_06_v3	531126	533186	+	2061	663	634	588	619
PF3D7_1014000	Pf3D7_10_v3	550839	552571	-	1733	34	14	16	17
PF3D7_0618700	Pf3D7_06_v3	778692	779636	+	945	128	97	38	61
PF3D7_0904200	Pf3D7_09_v3	197867	198816	+	950	6	8	11	14
PF3D7_0600900	Pf3D7_06_v3	38721	39781	-	1061	0	0	0	0
PF3D7_1029900	Pf3D7_10_v3	1217348	1222441	+	5094	689	867	769	766
PF3D7_1218400	Pf3D7_12_v3	720886	723448	-	2563	778	1106	736	649
PF3D7_0418800	Pf3D7_04_v3	843562	845169	+	1608	0	4	2	0
PF3D7_1251900	Pf3D7_12_v3	2112878	2112950	+	73	0	0	0	1
PF3D7_1447400	Pf3D7_14_v3	1937706	1939117	-	1412	31	39	25	25
PF3D7_0424500	Pf3D7_04_v3	1110060	1112293	+	2234	22	31	284	354
PF3D7_1423900	Pf3D7_14_v3	972775	972860	-	86	0	0	0	0
PF3D7_1216200	Pf3D7_12_v3	648889	650552	+	1664	806	927	581	681
PF3D7_0931000	Pf3D7_09_v3	1248866	1251601	-	2736	66	57	49	60
PF3D7_0730900	Pf3D7_07_v3	1325375	1331813	+	6439	45	10	376	585
PF3D7_1405400	Pf3D7_14_v3	185437	190368	-	4932	60	42	50	74
PF3D7_1347300	Pf3D7_13_v3	1893613	1895023	-	1411	44	70	24	16
PF3D7_0704700	Pf3D7_07_v3	233401	237414	+	4014	47	52	47	73
PF3D7_0815500	Pf3D7_08_v3	727662	729728	+	2067	314	347	295	346
PF3D7_0905300	Pf3D7_09_v3	251353	269709	-	18357	4	11	8	9
PF3D7_0619200	Pf3D7_06_v3	799397	802789	+	3393	127	123	160	236
PF3D7_0811200	Pf3D7_08_v3	560744	564276	+	3533	148	98	63	69
PF3D7_1363900	Pf3D7_13_v3	2562118	2562968	+	851	72	92	80	59
PF3D7_0709800	Pf3D7_07_v3	437900	438094	+	195	55	71	40	28
PF3D7_0405600	Pf3D7_04_v3	303329	305343	+	2015	181	242	171	174
PF3D7_1015200	Pf3D7_10_v3	614872	617736	-	2865	216	159	203	279
PF3D7_1036800	Pf3D7_10_v3	1448692	1451646	-	2955	128	175	167	160
PF3D7_0707000	Pf3D7_07_v3	327865	327937	+	73	0	0	0	0
PF3D7_1248100	Pf3D7_12_v3	1975172	1976437	+	1266	112	77	126	147
PF3D7_1466100	Pf3D7_14_v3	2690504	2693326	+	2823	46	44	142	153
PF3D7_1309500	Pf3D7_13_v3	436676	437305	-	630	151	156	97	83
PF3D7_1415400	Pf3D7_14_v3	618897	623321	+	4425	99	65	144	165
PF3D7_1037400	Pf3D7_10_v3	1481763	1485353	-	3591	20	11	9	8
PF3D7_1001800	Pf3D7_10_v3	96113	97031	-	919	135	166	157	183
PF3D7_1125100	Pf3D7_11_v3	986630	988120	+	1491	149	147	67	85
PF3D7_1109900	Pf3D7_11_v3	397124	397775	+	652	1034	1350	549	620
PF3D7_0926600	Pf3D7_09_v3	1084696	1089093	+	4398	8	5	20	27
PF3D7_1219000	Pf3D7_12_v3	746002	754926	+	8925	132	93	312	450
PF3D7_1150000	Pf3D7_11_v3	2012989	2014316	+	1328	0	0	0	0
PF3D7_API04400	Pf3D7_API_v3	18977	22051	-	3075	0	0	0	0
PF3D7_1350600	Pf3D7_13_v3	2021350	2022307	+	958	1	5	10	15
PF3D7_0424800	Pf3D7_04_v3	1123986	1125004	+	1019	0	0	1	0
PF3D7_0622100	Pf3D7_06_v3	898341	902363	-	4023	10	22	21	39
PF3D7_1401800	Pf3D7_14_v3	71368	72690	+	1323	285	464	607	607
PF3D7_1233900	Pf3D7_12_v3	1407674	1411030	+	3357	228	269	172	204
PF3D7_0411800	Pf3D7_04_v3	519832	525618	-	5787	72	59	57	59
PF3D7_0820700	Pf3D7_08_v3	932321	935626	+	3306	796	1005	740	796
PF3D7_0907500	Pf3D7_09_v3	356536	357683	-	1148	40	40	28	20
PF3D7_0708900	Pf3D7_07_v3	399290	400243	-	954	65	78	84	82
PF3D7_0320800	Pf3D7_03_v3	870817	872342	+	1526	357	386	882	904
PF3D7_0930400	Pf3D7_09_v3	1207974	1211703	+	3730	129	166	90	135
PF3D7_0202800	Pf3D7_02_v3	137557	138389	-	833	48	35	30	36
PF3D7_0925400	Pf3D7_09_v3	1021858	1023620	-	1763	42	59	213	261
PF3D7_0823800	Pf3D7_08_v3	1043813	1045780	+	1968	173	149	106	117
PF3D7_1323100	Pf3D7_13_v3	965486	966280	-	795	1563	2095	943	990
PF3D7_1038400	Pf3D7_10_v3	1519021	1547825	+	28805	5	1	5	11
PF3D7_1032700	Pf3D7_10_v3	1310421	1312082	-	1662	136	120	282	339
PF3D7_0702600	Pf3D7_07_v3	109915	110178	+	264	0	8	2	6
PF3D7_0317100	Pf3D7_03_v3	686282	689482	+	3201	8	36	8	13
PF3D7_1130100	Pf3D7_11_v3	1163094	1163357	-	264	1113	1232	481	530
PF3D7_1038100	Pf3D7_10_v3	1507582	1510524	-	2943	45	35	17	29
PF3D7_1475600	Pf3D7_14_v3	3112509	3114698	-	2190	156	164	142	182
PF3D7_1201200	Pf3D7_12_v3	89934	90749	+	816	27	17	114	142
PF3D7_1115800	Pf3D7_11_v3	596289	597203	-	915	65	82	691	720
PF3D7_1344900	Pf3D7_13_v3	1801271	1805737	+	4467	123	92	132	184
PF3D7_1337400	Pf3D7_13_v3	1506965	1508977	+	2013	152	100	51	85
PF3D7_1358600	Pf3D7_13_v3	2322060	2325077	+	3018	10	14	13	10
PF3D7_1318800	Pf3D7_13_v3	774790	776745	-	1956	1000	1058	1319	1463
PF3D7_1134600	Pf3D7_11_v3	1350621	1355789	-	5169	20	12	115	121
PF3D7_1306900	Pf3D7_13_v3	323472	325032	+	1561	182	194	212	244
PF3D7_0107200	Pf3D7_01_v3	297362	299397	+	2036	131	182	111	128
PF3D7_0417100	Pf3D7_04_v3	743611	745637	-	2027	0	1	1	0
PF3D7_0800400	Pf3D7_08_v3	52760	53982	-	1223	0	0	1	1
PF3D7_0813900	Pf3D7_08_v3	677989	678725	-	737	2083	2573	904	985
PF3D7_1140200	Pf3D7_11_v3	1601257	1603078	-	1822	695	745	1175	1228
PF3D7_1469600	Pf3D7_14_v3	2852150	2862568	+	10419	78	35	244	297
PF3D7_0719600	Pf3D7_07_v3	858742	859492	-	751	1843	2029	784	950
PF3D7_1313300	Pf3D7_13_v3	568664	569535	+	872	24	27	30	33
PF3D7_1333100	Pf3D7_13_v3	1357704	1360319	-	2616	5	1	12	29
PF3D7_0902400	Pf3D7_09_v3	106514	108406	-	1893	49	33	48	71
PF3D7_0106200	Pf3D7_01_v3	263340	264223	-	884	32	20	31	35
PF3D7_0806600	Pf3D7_08_v3	349317	353362	-	4046	25	25	15	9
PF3D7_1036300	Pf3D7_10_v3	1432498	1434786	+	2289	0	3	3	5
PF3D7_1209200	Pf3D7_12_v3	427272	427978	+	707	130	126	147	204
PF3D7_1105100	Pf3D7_11_v3	226065	226418	+	354	2300	4369	7240	5865
PF3D7_0526500	Pf3D7_05_v3	1090930	1095084	+	4155	37	33	74	79
PF3D7_0308200	Pf3D7_03_v3	362342	364233	-	1892	1035	820	638	739
PF3D7_0622300	Pf3D7_06_v3	908017	911096	+	3080	34	42	46	51
PF3D7_1447700	Pf3D7_14_v3	1943936	1944964	-	1029	72	83	37	47
PF3D7_1033000	Pf3D7_10_v3	1321694	1323379	+	1686	82	77	116	117
PF3D7_1141900	Pf3D7_11_v3	1676255	1677769	-	1515	1	1	11	6
PF3D7_1134300	Pf3D7_11_v3	1333536	1340219	+	6684	103	76	189	176
PF3D7_1026300	Pf3D7_10_v3	1106086	1109451	+	3366	110	124	130	164
PF3D7_1351600	Pf3D7_13_v3	2055216	2056721	+	1506	38	90	49	37
PF3D7_0322100	Pf3D7_03_v3	930640	932415	-	1776	254	217	229	295
PF3D7_1406200	Pf3D7_14_v3	217845	226307	+	8463	505	378	755	834
PF3D7_1445500	Pf3D7_14_v3	1867616	1868065	+	450	31	49	56	50
PF3D7_0611900	Pf3D7_06_v3	506380	507198	+	819	159	196	122	133
PF3D7_0505200	Pf3D7_05_v3	230695	232392	+	1698	180	203	96	130
